iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
139,457375,,0.52993,0.05987,-0.002006,0.0016,0.777957,0.006388,0.05528,3.659606,15000.0,0.001,32.43,2133,997,0.6815,0.7987,3.542,14342.3
140,461090,0.7150000000000001,0.46887,-0.0605,0.00625,0.002109,0.789554,0.005144,0.06412,2.60437,18000.0,0.001,32.86,2377,1338,0.6398,0.6902,3.699,14473.8
141,467806,,0.58106,0.16211,0.000159,0.001002,0.824199,0.008408,0.073284,3.928517,19000.0,0.001,32.41,4202,2514,0.6257,0.7171,3.709,14681.1
142,471763,,0.37234,-0.25364,-0.003003,0.001444,0.86165,0.011318,0.096292,2.063364,17000.0,0.001,32.94,2705,1252,0.6836,0.7004,4.043,14801.2
143,475968,,0.5391,0.07821,-0.000623,0.001502,0.740137,0.008203,0.059362,3.356694,15000.0,0.001,33.19,2685,1520,0.6385,0.7735,3.721,14928.0
144,480026,,0.4717,-0.05383,-0.000227,0.001732,0.798098,0.006514,0.065082,4.47655,20000.0,0.001,32.48,2802,1256,0.6905,0.7175,3.804,15052.9
145,485067,,0.48437,-0.02412,-0.000914,0.000878,0.829661,0.012323,0.06674,8.855503,16000.0,0.001,33.17,3248,1793,0.6443,0.7398,3.815,15204.9
146,490693,,0.51383,0.02828,-0.000915,0.000949,0.802832,0.008788,0.063419,8.515801,16000.0,0.001,32.53,3514,2112,0.6246,0.6797,3.784,15377.9
147,494796,,0.52715,0.05431,-0.004946,0.001226,0.787036,0.010251,0.058791,3.700152,22000.0,0.001,32.83,2616,1487,0.6376,0.7469,3.877,15502.9
148,498919,,0.48295,-0.02529,0.002664,0.00139,0.739808,0.008921,0.061015,4.787102,15000.0,0.001,32.36,2748,1375,0.6665,0.7987,3.724,15630.3
149,504323,,0.42572,-0.14856,0.001062,0.001248,0.724542,0.00994,0.067795,4.323236,15000.0,0.001,32.57,3488,1916,0.6454,0.7641,3.711,15796.2
150,508730,0.6849999999999999,0.42666,-0.14383,0.000344,0.000803,0.76933,0.008396,0.071668,6.193125,19000.0,0.001,32.52,3028,1379,0.6871,0.7241,3.927,15950.8
151,512608,,0.43715,-0.12357,0.002918,0.001157,0.760445,0.009272,0.08191,6.824241,17000.0,0.001,32.1,2669,1209,0.6882,0.7382,3.926,16071.7
152,515801,,0.35967,-0.27816,0.001167,0.001271,0.701294,0.006462,0.06944,22.163227,17000.0,0.001,32.65,2423,770,0.7588,0.837,4.507,16169.5
